"","id","star","review","brand","location","position","price","clicked","booked"
"62867",644117,5,4,1,4.19,21,5.3776,0,0
"62868",644117,5,4.5,1,4.08,22,6.1968,0,0
"62869",644346,0,0,0,0,0,0,1,0
"62870",644346,3,3,1,4.16,1,0.37,0,0
"62871",644346,3,3.5,1,3.99,2,0.45,0,0
"62872",644346,5,4,1,4.19,3,1.1,0,0
"62873",644346,4,4,0,4.06,4,0.92,0,0
"62874",644346,5,4.5,1,4.08,6,1.32,0,0
"62875",644346,3,3.5,1,3.76,7,0.26,0,0
"62876",644346,4,3.5,1,4.22,8,0.55,0,0
"62877",644346,4,4,1,4.09,9,0.77,0,0
"62878",644346,5,4.5,1,4.29,10,1.69,0,0
"62879",644346,3,3.5,0,3.04,12,0.32,0,0
"62880",644346,4,3.5,1,3.95,13,2.28,0,0
"62881",644346,4,4,0,4.04,14,0.67,0,0
"62882",644346,4,4,1,4.25,15,0.55,0,0
"62883",644346,4,4,1,4.16,16,0.6,1,1
"62884",644346,4,4.5,1,4.13,18,1.02,0,0
"62885",644346,5,4.5,1,4.16,19,2.06,0,0
"62886",644346,4,4,1,4.3,20,0.76,0,0
"62887",644346,4,4,1,3.43,21,1.8,0,0
"62888",644346,3,3.5,0,3.76,22,0.42,0,0
"62889",644346,5,4.5,1,4.32,24,1.26,0,0
"62890",644346,4,4,1,4.19,25,0.7,0,0
"62891",644346,3,4,1,4.32,26,0.77,0,0
"62892",644346,5,4.5,1,4.08,27,1.39,0,0
"62893",644346,5,4.5,0,4.33,28,1.44,0,0
"62894",644346,4,4,1,4.16,29,0.45,0,0
"62895",644346,4,4,1,4.29,30,0.98,0,0
"62896",644346,5,4.5,1,4.11,31,2.06,0,0
"62897",644346,5,5,1,4.29,32,2.25,0,0
"62898",644346,3,4,0,3.85,33,0.6,0,0
"62899",644346,3,4,0,4.33,34,0.72,0,0
"62900",644346,4,4.5,1,3.61,35,0.8,0,0
"62901",644346,5,5,1,3.37,36,3.29,0,0
"62902",644346,5,4.5,1,3.66,37,2.3,0,0
"62903",644448,0,0,0,0,0,0,1,0
"62904",644448,3,3.5,1,3.76,1,0.74,0,0
"62905",644448,4,4,1,4.16,2,1.31,0,0
"62906",644448,3,3.5,1,3.99,3,0.84,0,0
"62907",644448,4,4,0,4.06,4,1.55,0,0
"62908",644448,4,4,1,4.09,6,1.44,0,0
"62909",644448,3,3.5,0,3.04,7,0.77,0,0
"62910",644448,4,3.5,1,4.22,8,1.19,0,0
"62911",644448,4,4,1,3.43,9,1.75,0,0
"62912",644448,4,4,1,4.19,10,1.37,0,0
"62913",644448,4,3.5,1,3.95,12,1.07,0,0
"62914",644448,5,4.5,1,4.32,13,1.97,0,0
"62915",644448,5,4.5,1,4.08,14,2.56,0,0
"62916",644448,4,4.5,1,4.13,15,1.64,0,0
"62917",644448,3,3,1,4.16,16,0.72,0,0
"62918",644448,5,4.5,1,4.29,18,1.75,1,1
"62919",644448,5,4.5,1,4.16,19,2.59,0,0
"62920",644448,5,5,1,4.29,20,2.38,0,0
"62921",644448,5,4,1,4.19,21,3.23,0,0
"62922",644448,5,4.5,1,4.11,22,2.42,0,0
"62923",644448,5,4.5,0,4.33,24,2.02,0,0
"62924",644448,3,4,1,4.32,25,1.84,0,0
"62925",644448,4,4,1,4.16,26,1.25,0,0
"62926",644448,4,4,1,4.29,27,1.81,0,0
"62927",644448,4,4,1,4.3,28,1.71,0,0
"62928",644448,4,4,1,4.25,29,1.2,0,0
"62929",644448,5,4.5,1,4.08,30,2.62,0,0
"62930",644448,3,3.5,0,3.76,31,0.8,0,0
"62931",644448,5,4.5,1,3.66,32,2.06,0,0
"62932",644448,3,4,0,3.85,33,0.76,0,0
"62933",644448,3,4,0,3.85,34,0.85,0,0
"62934",644448,4,4.5,1,3.61,35,1.34,0,0
"62935",644448,4,4,0,4.04,36,2.65,0,0
"62936",644452,0,0,0,0,0,0,1,0
"62937",644452,5,4.5,0,4.33,1,1.747,0,0
"62938",644452,5,4.5,1,4.29,2,1.8517,0,0
"62939",644452,5,4.5,1,4.32,3,1.4541,0,0
"62940",644452,5,4.5,1,4.08,4,1.904,0,0
"62941",644452,5,4.5,1,4.08,6,1.7994,0,0
"62942",644452,5,4.5,1,4.16,7,2.0086,1,1
"62943",644452,4,4,0,4.06,8,1.1089,0,0
"62944",644452,4,4,0,4.04,9,0.9101,0,0
"62945",644452,3,4,1,4.32,10,0.9415,0,0
"62946",644452,5,4.5,1,4.11,12,2.0713,0,0
"62947",644452,4,4,1,4.09,13,1.1089,0,0
"62948",644452,4,4.5,1,4.13,14,1.2867,0,0
"62949",644452,3,3.5,0,3.04,15,0.408,0,0
"62950",644452,5,5,1,4.29,16,2.3747,0,0
"62951",644452,4,4,1,4.16,18,0.9415,0,0
"62952",644452,4,3.5,1,4.22,19,0.7637,0,0
"62953",644452,5,4,1,4.19,20,1.8098,0,0
"62954",644452,4,4,1,4.19,21,1.0252,0,0
"62955",644452,4,4,1,4.29,22,1.3077,0,0
"62956",644452,4,4,1,4.25,24,0.8578,0,0
"62957",644452,5,5,1,3.37,25,2.8978,0,0
"62958",644452,4,4.5,1,3.61,26,0.7741,0,0
"62959",644452,4,4,1,3.43,27,1.5797,0,0
"62960",644452,4,4,1,4.3,28,1.4541,0,0
"62961",644452,4,4,1,4.16,29,0.68,0,0
"62962",644452,3,3.5,0,3.76,30,0.5545,0,0
"62963",644452,3,4,0,4.33,31,0.9101,0,0
"62964",644452,3,3.5,1,3.99,32,0.68,0,0
"62965",644452,5,4.5,1,3.66,33,1.9249,0,0
"62966",644452,4,3.5,1,3.95,34,0.6904,0,0
"62967",644452,3,3.5,1,3.76,35,0.4917,0,0
"62968",644452,3,3,1,4.16,36,0.5335,0,0
"62969",644452,3,4.5,1,4.22,37,1.475,0,0
"62970",644464,0,0,0,0,0,0,1,0
"62971",644464,3,4,1,4.32,1,1.09,0,0
"62972",644464,5,4.5,1,4.29,2,2.54,0,0
"62973",644464,5,4.5,1,4.16,3,2.24,0,0
"62974",644464,4,4,0,4.06,4,1.52,0,0
"62975",644464,5,4.5,1,4.11,6,2.29,0,0
"62976",644464,5,4.5,1,4.32,7,2.49,0,0
"62977",644464,4,3.5,1,4.22,8,0.98,0,0
"62978",644464,5,4.5,0,4.33,9,3,0,0
"62979",644464,3,4,0,3.85,10,0.59,0,0
"62980",644464,5,4.5,1,4.08,12,3.29,0,0
"62981",644464,4,4,1,4.16,13,1.43,0,0
"62982",644464,3,3.5,0,3.04,14,0.72,1,1
"62983",644464,4,4,1,4.09,15,1.77,0,0
"62984",644464,4,4.5,1,4.13,16,1.89,0,0
"62985",644464,3,3.5,0,3.76,18,0.65,0,0
"62986",644464,4,4,1,4.16,19,0.96,0,0
"62987",644464,3,3,1,4.16,20,0.46,0,0
"62988",644464,4,4,1,4.19,21,1.5,0,0
"62989",644464,4,4,1,4.25,22,0.92,0,0
"62990",644464,5,5,1,4.29,24,3.1,0,0
"62991",644464,4,4.5,1,3.61,25,0.89,0,0
"62992",644464,3,3.5,1,3.99,26,0.95,0,0
"62993",644464,4,4,1,4.29,27,1.82,0,0
"62994",644464,5,4,1,4.19,28,2.24,0,0
"62995",644464,5,4.5,1,4.08,29,3.69,0,0
"62996",644464,3,3.5,1,3.76,30,0.59,0,0
"62997",644464,3,4,0,3.85,31,0.8,0,0
"62998",644464,5,5,1,3.37,32,3.44,0,0
"62999",644464,4,4,1,4.3,33,2.12,0,0
"63000",644464,2,3,1,4.32,34,0.74,0,0
"63001",644464,4,3.5,1,3.95,35,1.77,0,0
"63002",644464,4,4,1,3.43,36,4.62,0,0
"63003",644464,2,3,1,3.76,37,0.76,0,0
"63004",644530,0,0,0,0,0,0,1,0
"63005",644530,4,4,0,4.04,1,0.47,0,0
"63006",644530,3,3.5,1,3.76,2,0.32,0,0
"63007",644530,3,3,1,4.16,3,0.23,0,0
"63008",644530,3,3.5,1,3.99,4,0.38,0,0
"63009",644530,4,4,1,4.09,6,0.73,0,0
"63010",644530,4,3.5,1,3.95,7,0.5,0,0
"63011",644530,3,3.5,0,3.04,8,0.37,0,0
"63012",644530,4,4,0,4.06,9,0.93,0,0
"63013",644530,5,4.5,1,4.29,10,1.59,0,0
"63014",644530,5,4,1,4.19,12,1.1,0,0
"63015",644530,4,4,1,4.25,13,0.49,0,0
"63016",644530,4,3.5,1,4.22,14,0.47,0,0
"63017",644530,4,4.5,1,4.13,15,1.46,0,0
"63018",644530,4,4,1,4.16,16,0.66,1,1
"63019",644530,5,4.5,1,4.16,18,1.49,0,0
"63020",644530,4,4,1,4.3,19,0.69,0,0
"63021",644530,4,4,1,3.43,20,1.4,0,0
"63022",644530,3,3.5,0,3.76,21,0.35,0,0
"63023",644530,5,4.5,1,4.32,22,1.09,0,0
"63024",644530,5,4.5,0,4.33,24,1.2,0,0
"63025",644530,3,4,1,4.32,25,0.71,0,0
"63026",644530,4,4,1,4.19,26,0.65,0,0
"63027",644530,5,4.5,1,4.08,27,1.81,0,0
"63028",644530,5,4.5,1,4.08,28,1.81,0,0
"63029",644530,5,5,1,3.37,29,1.79,0,0
"63030",644530,4,4,1,4.16,30,0.68,0,0
"63031",644530,5,4.5,1,4.11,31,1.49,0,0
"63032",644530,4,4,1,4.29,32,0.78,0,0
"63033",644530,5,5,1,4.29,33,1.97,0,0
"63034",644530,3,4,0,3.85,34,0.59,0,0
"63035",644530,4,4.5,1,3.61,35,0.84,0,0
"63036",644530,5,4.5,1,3.66,36,1.7,0,0
"63037",644530,3,4,0,4.33,37,0.96,0,0
"63038",644694,0,0,0,0,0,0,1,0
"63039",644694,4,4,0,4.04,1,0.43,0,0
"63040",644694,3,3.5,0,3.04,2,0.48,0,0
"63041",644694,4,4,0,4.06,3,1.26,0,0
"63042",644694,3,3.5,1,3.76,4,0.34,0,0
"63043",644694,4,3.5,1,3.95,6,0.69,0,0
"63044",644694,3,3.5,1,3.99,7,0.54,0,0
"63045",644694,4,4,1,4.09,8,0.83,0,0
"63046",644694,3,3,1,4.16,9,0.59,0,0
"63047",644694,4,4,1,4.16,10,0.72,0,0
"63048",644694,4,3.5,1,4.22,12,0.67,0,0
"63049",644694,4,4,1,4.19,13,0.81,0,0
"63050",644694,5,4.5,1,4.29,14,1.74,0,0
"63051",644694,4,4,1,3.43,15,1.09,1,1
"63052",644694,5,4,1,4.19,16,1.17,0,0
"63053",644694,4,4.5,1,4.13,18,1.08,0,0
"63054",644694,5,4.5,0,4.33,19,1.5,0,0
"63055",644694,4,4,1,4.16,20,0.62,0,0
"63056",644694,5,4.5,1,4.08,21,1.71,0,0
"63057",644694,4,4,1,4.25,22,0.47,0,0
"63058",644694,5,4.5,1,4.16,24,2.24,0,0
"63059",644694,5,4.5,1,4.32,25,1.45,0,0
"63060",644694,3,4,1,4.32,26,1.05,0,0
"63061",644694,5,4.5,1,4.08,27,1.72,0,0
"63062",644694,4,4,1,4.3,28,0.91,0,0
"63063",644694,5,5,1,4.29,29,1.95,0,0
"63064",644694,3,3.5,0,3.76,30,0.4,0,0
"63065",644694,4,4,1,4.29,31,1.06,0,0
"63066",644694,5,4.5,1,4.11,32,2.16,0,0
"63067",644694,5,5,1,3.37,33,2.02,0,0
"63068",644694,3,4,0,3.85,34,0.63,0,0
"63069",644694,4,4.5,1,3.61,35,0.85,0,0
"63070",644694,3,4,0,4.33,36,0.98,0,0
"63071",644694,3,4,0,3.85,37,0.76,0,0
"63072",644824,0,0,0,0,0,0,1,0
"63073",644824,3,3,1,4.16,1,0.28,0,0
"63074",644824,3,3.5,0,3.76,2,0.38,0,0
"63075",644824,3,3.5,1,3.76,3,0.39,0,0
"63076",644824,3,3.5,0,3.04,4,0.43,0,0
"63077",644824,3,3.5,1,3.99,6,0.57,0,0
"63078",644824,4,4,1,4.25,7,0.7,0,0
"63079",644824,4,3.5,1,3.95,8,0.78,0,0
"63080",644824,4,4.5,1,3.61,9,0.86,0,0
"63081",644824,4,4,1,4.16,10,0.88,1,1
"63082",644824,3,4,1,4.32,12,0.89,0,0
"63083",644824,3,4,0,4.33,13,0.92,0,0
"63084",644824,4,3.5,1,4.22,14,0.95,0,0
"63085",644824,4,4,0,4.06,15,1.08,0,0
"63086",644824,4,4,1,4.16,16,1.09,0,0
"63087",644824,4,4,1,4.19,18,1.16,0,0
"63088",644824,4,4,1,4.09,19,1.19,0,0
"63089",644824,4,4,1,4.29,20,1.34,0,0
"63090",644824,4,4,1,4.3,21,1.43,0,0
"63091",644824,4,4,1,3.43,22,1.44,0,0
"63092",644824,4,4.5,1,4.13,24,2.09,0,0
"63093",646342,0,0,0,0,0,0,1,0
"63094",646342,3,3.5,1,3.99,1,0.84,0,0
"63095",646342,3,3,1,4.16,2,1.35,0,0
"63096",646342,3,3.5,1,3.76,3,0.89,0,0
"63097",646342,4,3.5,1,3.95,4,1.25,0,0
"63098",646342,5,4.5,0,4.33,6,2.3,0,0
"63099",646342,4,4,0,4.06,7,1.92,1,0
"63100",646342,4,4,1,4.16,8,1.56,0,0
"63101",646342,4,3.5,1,4.22,9,1.45,0,0
"63102",646342,3,3.5,0,3.04,10,0.74,0,0
"63103",646342,4,4,1,4.19,12,1.45,0,0
"63104",646342,3,3.5,0,3.76,13,0.76,0,0
"63105",646342,4,4,1,3.43,14,2.7,0,0
"63106",646342,5,4.5,1,4.32,15,2.19,0,0
"63107",646342,5,5,1,4.29,16,2.85,0,0
"63108",646342,3,4,1,4.32,18,1.97,0,0
"63109",646342,3,4,0,3.85,19,0.55,0,0
"63110",646342,4,4,1,4.09,20,1.6,0,0
"63111",646342,4,4,1,4.3,21,1.99,0,0
"63112",646342,5,4.5,1,4.29,22,2.09,0,0
"63113",646342,4,4.5,1,4.13,24,2.29,0,0
"63114",646342,4,4,0,4.04,25,1.36,0,0
"63115",646342,4,4,1,4.16,26,1.4,0,0
"63116",646342,5,4.5,1,4.16,27,2.69,0,0
"63117",646342,5,4,1,4.19,28,2.29,0,0
"63118",646342,5,4.5,1,4.11,29,2.69,0,0
"63119",646342,4,4,1,4.29,30,1.9,1,1
"63120",646342,4,4,1,4.25,31,1.49,0,0
"63121",646342,4,4.5,1,3.61,32,1.42,0,0
"63122",646342,5,4.5,1,4.08,33,4.99,0,0
"63123",646342,3,4,0,3.85,34,0.99,0,0
"63124",646342,5,4.5,1,4.08,35,4.99,0,0
"63125",646342,5,4.5,1,3.66,36,3.3,0,0
"63126",647032,0,0,0,0,0,0,1,0
"63127",647032,5,4.5,1,4.32,1,1.43,0,0
"63128",647032,3,3,1,4.16,2,0.22,0,0
"63129",647032,4,3.5,1,3.95,3,0.66,0,0
"63130",647032,3,3.5,1,3.99,4,0.56,0,0
"63131",647032,4,4,1,4.09,6,0.98,0,0
"63132",647032,5,4.5,1,4.08,7,1.72,0,0
"63133",647032,3,3.5,1,3.76,8,0.51,0,0
"63134",647032,4,3.5,1,4.22,9,0.49,0,0
"63135",647032,5,4,1,4.19,10,1.79,0,0
"63136",647032,4,4,1,4.25,12,0.7,0,0
"63137",647032,4,4,0,4.06,13,0.87,0,0
"63138",647032,3,3.5,0,3.76,14,0.44,0,0
"63139",647032,5,4.5,1,4.16,15,1.99,0,0
"63140",647032,4,4,1,4.16,16,0.84,0,0
"63141",647032,4,4,1,4.29,18,1.05,0,0
"63142",647032,3,3.5,0,3.04,19,0.62,0,0
"63143",647032,4,4,1,4.16,20,0.75,0,0
"63144",647032,4,4.5,1,4.13,21,1.05,0,0
"63145",647032,5,4.5,1,4.08,22,1.68,0,0
"63146",647032,4,4,1,4.3,24,0.94,0,0
"63147",647032,4,4,1,4.19,25,0.87,0,0
"63148",647032,5,4.5,0,4.33,26,1.9,1,1
"63149",647032,4,4,1,3.43,27,0.94,0,0
"63150",647032,5,4.5,1,4.29,28,1.89,0,0
"63151",647032,5,4.5,1,4.11,29,1.84,0,0
"63152",647032,5,5,1,4.29,30,2.45,0,0
"63153",647032,5,5,1,3.37,31,1.99,0,0
"63154",647032,5,4.5,1,3.66,32,1.44,0,0
"63155",647032,3,4,1,4.32,33,2.59,0,0
"63156",647032,3,4,1,4.33,34,0.75,0,0
"63157",647032,3,4,0,3.85,35,0.74,0,0
"63158",647032,3,4,0,4.33,36,1.33,0,0
"63159",647032,3,4,0,3.85,37,1.04,0,0
"63160",647206,0,0,0,0,0,0,1,0
"63161",647206,2,3,1,3.76,1,0.45,0,0
"63162",647206,3,3.5,1,3.76,2,0.45,0,0
"63163",647206,3,3,1,4.16,3,0.52,0,0
"63164",647206,3,3.5,0,3.04,4,0.61,0,0
"63165",647206,2,3,1,4.32,6,0.71,0,0
"63166",647206,3,3.5,1,3.99,7,0.71,0,0
"63167",647206,3,4,1,4.32,8,0.71,0,0
"63168",647206,3,4,0,3.85,9,0.79,0,0
"63169",647206,3,4,0,3.85,10,0.8,0,0
"63170",647206,4,3.5,1,3.95,12,0.88,0,0
"63171",647206,4,4,1,4.25,13,0.93,0,0
"63172",647206,4,4,1,4.16,14,0.94,0,0
"63173",647206,4,3.5,1,4.22,15,0.97,0,0
"63174",647206,4,4,0,4.06,16,1.07,0,0
"63175",647206,4,4,1,4.16,18,1.16,0,0
"63176",647206,4,4,0,4.04,19,1.2,0,0
"63177",647206,4,4,1,4.19,20,1.28,1,1
"63178",647206,3,4,0,4.33,21,1.36,0,0
"63179",647206,5,4.5,1,4.08,22,1.46,0,0
"63180",647206,4,4,1,4.29,24,1.51,0,0
"63181",647206,4,4.5,1,4.13,25,1.53,0,0
"63182",647206,4,4,1,4.09,26,1.53,0,0
"63183",647206,5,4.5,1,4.32,27,1.62,0,0
"63184",647206,3,4.5,1,4.22,28,1.67,0,0
"63185",647206,5,4.5,0,4.33,29,1.73,0,0
"63186",647206,5,4,1,4.19,30,1.77,0,0
"63187",647206,5,4.5,1,4.08,31,1.81,0,0
"63188",647206,5,4.5,1,4.16,32,1.82,0,0
"63189",647206,5,4.5,1,4.29,33,2.09,0,0
"63190",647206,5,4.5,1,4.11,34,2.16,0,0
"63191",647206,4,4.5,1,3.61,35,2.16,0,0
"63192",647206,5,5,1,4.29,36,2.25,0,0
"63193",647206,4,4,1,4.3,37,2.29,0,0
"63194",647779,0,0,0,0,0,0,1,0
"63195",647779,3,3.5,1,3.76,1,0.66,0,0
"63196",647779,4,4,1,4.16,2,1.56,0,0
"63197",647779,3,3.5,1,3.99,3,0.92,0,0
"63198",647779,4,4,0,4.06,4,1.2,0,0
"63199",647779,4,4,1,4.09,6,1.27,1,1
"63200",647779,3,3.5,0,3.04,7,0.87,0,0
"63201",647779,4,3.5,1,4.22,8,1.2,0,0
"63202",647779,4,4,1,3.43,9,1.27,0,0
"63203",647779,4,4,1,4.19,10,1.55,0,0
"63204",647779,4,3.5,1,3.95,12,0.89,0,0
"63205",647779,5,4.5,1,4.32,13,2.18,0,0
"63206",647779,5,4.5,1,4.08,14,2.49,0,0
"63207",647779,4,4.5,1,4.13,15,1.92,0,0
"63208",647779,3,3,1,4.16,16,0.82,0,0
"63209",647779,5,4.5,1,4.29,18,2.15,0,0
"63210",647779,5,4.5,1,4.16,19,2.14,0,0
"63211",647779,5,5,1,4.29,20,2.15,0,0
"63212",647779,5,4,1,4.19,21,1.49,0,0
"63213",647779,5,4.5,1,4.11,22,1.99,0,0
"63214",647779,5,4.5,0,4.33,24,2.52,0,0
"63215",647779,3,4,1,4.32,25,0.89,0,0
"63216",647779,4,4,1,4.16,26,1.36,0,0
"63217",647779,4,4,1,4.29,27,1.76,0,0
"63218",647779,4,4,1,4.3,28,2.35,0,0
"63219",647779,4,4,1,4.25,29,1.85,0,0
"63220",647779,5,4.5,1,4.08,30,2.34,0,0
"63221",647779,5,4.5,1,3.66,31,1.69,0,0
"63222",647779,3,3.5,0,3.76,32,0.69,0,0
"63223",647779,4,4,0,4.04,33,1.25,0,0
"63224",647779,3,4,0,3.85,34,0.59,0,0
"63225",647779,4,4.5,1,3.61,35,1.01,0,0
"63226",647779,3,4,0,3.85,36,0.79,0,0
"63227",648519,0,0,0,0,0,0,1,0
"63228",648519,5,4.5,1,4.08,1,2.18,0,0
"63229",648519,5,4.5,1,4.11,2,1.79,1,1
"63230",648519,5,4.5,1,4.08,3,2.27,0,0
"63231",648519,5,5,1,4.29,5,2.55,0,0
"63232",648519,4,4,1,4.09,6,1.36,0,0
"63233",648519,4,4.5,1,4.13,7,1.31,0,0
"63234",648519,4,4,1,4.19,8,1.27,0,0
"63235",648519,5,4.5,1,4.29,9,2.59,0,0
"63236",648519,4,4,1,3.43,11,3.52,0,0
"63237",648519,5,4,1,4.19,12,1.89,0,0
"63238",648519,5,4.5,1,4.16,13,2.09,0,0
"63239",648519,4,4,0,4.06,14,1.4,0,0
"63240",648519,4,4,1,4.16,15,1.11,0,0
"63241",648519,4,4,1,4.29,17,1.4,0,0
"63242",648519,5,4.5,0,4.33,18,3,0,0
"63243",648519,4,4,0,4.04,19,2.72,0,0
"63244",648519,5,4.5,1,3.66,20,4.31,0,0
"63245",648519,5,5,1,3.37,21,6.04,0,0
"63246",648519,4,4,1,4.3,23,0.88,0,0
"63247",648801,0,0,0,0,0,0,1,0
"63248",648801,4,4,1,4.16,1,0.99,0,0
"63249",648801,4,4,1,4.3,2,1.44,0,0
"63250",648801,4,4,0,4.06,3,1.45,0,0
"63251",648801,4,4,1,4.09,4,1.29,0,0
"63252",648801,4,4,0,4.04,6,1.5,0,0
"63253",648801,4,4,1,4.19,7,1.01,1,1
"63254",648801,5,4.5,1,4.32,8,1.72,0,0
"63255",648801,4,4.5,1,4.13,9,1.48,0,0
"63256",648801,5,4,1,4.19,10,1.44,0,0
"63257",648801,4,4,1,4.29,12,1.44,0,0
"63258",648980,0,0,0,0,0,0,1,0
"63259",648980,3,3.5,1,3.76,1,0.37,0,0
"63260",648980,3,3,1,4.16,2,0.43,0,0
"63261",648980,3,3.5,1,3.99,3,0.54,0,0
"63262",648980,4,4,1,4.09,4,1.15,0,0
"63263",648980,3,4,1,4.32,6,0.69,0,0
"63264",648980,4,3.5,1,3.95,7,0.68,0,0
"63265",648980,3,3.5,0,3.04,8,0.51,0,0
"63266",648980,4,4,0,4.06,9,0.88,0,0
"63267",648980,5,4.5,1,4.29,10,1.59,0,0
"63268",648980,5,4,1,4.19,12,0.96,0,0
"63269",648980,4,4,1,4.25,13,0.59,0,0
"63270",648980,4,3.5,1,4.22,14,0.6,1,1
"63271",648980,4,4.5,1,4.13,15,1.17,0,0
"63272",648980,4,4,1,4.16,16,0.93,0,0
"63273",648980,5,4.5,1,4.16,18,1.49,0,0
"63274",648980,5,4.5,1,4.08,19,1.59,0,0
"63275",648980,4,4,1,4.3,20,0.84,0,0
"63276",648980,4,4,1,3.43,21,3.72,0,0
"63277",648980,3,3.5,0,3.76,22,0.4,0,0
"63278",648980,5,4.5,1,4.32,24,1.49,0,0
"63279",648980,5,4.5,0,4.33,25,1.85,0,0
"63280",648980,5,4.5,1,4.08,26,1.51,0,0
"63281",648980,4,4,1,4.19,27,0.9,0,0
"63282",648980,4,4,0,4.04,28,0.76,0,0
"63283",648980,4,4,1,4.16,29,0.38,0,0
"63284",648980,5,5,1,4.29,30,2.15,0,0
"63285",648980,5,4.5,1,4.11,31,2.14,0,0
"63286",648980,4,4,1,4.29,32,1.09,0,0
"63287",648980,3,4,0,3.85,33,0.59,0,0
"63288",648980,4,4.5,1,3.61,34,0.76,0,0
"63289",648980,3,4,0,4.33,35,0.9,0,0
"63290",648980,5,5,1,3.37,36,4.14,0,0
"63291",648980,2,3,1,4.32,37,0.62,0,0
"63292",648986,0,0,0,0,0,0,1,0
"63293",648986,4,4,0,4.06,1,0.4866,1,1
"63294",648986,5,4.5,0,4.33,2,1.5458,0,0
"63295",648986,5,4.5,1,4.29,3,1.6889,0,0
"63296",648986,5,4.5,1,4.08,4,1.6508,0,0
"63297",648986,5,4.5,1,4.32,6,1.3359,0,0
"63298",648986,4,4,1,4.09,7,0.6489,0,0
"63299",648986,4,3.5,1,4.22,8,0.3435,0,0
"63300",648986,4,4,0,4.04,9,0.563,0,0
"63301",648986,5,4,1,4.19,10,0.8492,0,0
"63302",648986,5,4.5,1,4.16,12,1.6698,0,0
"63303",648986,5,4.5,1,4.08,13,1.7939,0,0
"63304",648986,4,4,1,4.29,14,0.8206,0,0
"63305",648986,4,4.5,1,4.13,15,0.8683,0,0
"63306",648986,4,4,1,4.3,16,0.6679,0,0
"63307",648986,4,4,1,4.16,18,0.5916,0,0
"63308",648986,3,3.5,0,3.04,19,0.2672,0,0
"63309",648986,4,4,1,4.19,20,0.5916,0,0
"63310",648986,5,4.5,1,4.11,21,1.6698,0,0
"63311",648986,5,5,1,4.29,22,1.9275,0,0
"63312",648986,4,4,1,3.43,24,0.7634,0,0
"63313",648986,4,4,1,4.16,25,0.3244,0,0
"63314",648986,3,3.5,1,3.99,26,0.3531,0,0
"63315",648986,4,4.5,1,3.61,27,0.7634,0,0
"63316",648986,5,5,1,3.37,28,2.6622,0,0
"63317",648986,3,3.5,0,3.76,29,0.334,0,0
"63318",648986,4,3.5,1,3.95,30,0.3912,0,0
"63319",648986,3,4,0,3.85,31,0.4676,0,0
"63320",648986,3,4,1,4.32,32,2.0515,0,0
"63321",648986,4,4,1,4.25,33,0.916,0,0
"63322",648986,3,4,0,4.33,34,0.8206,0,0
"63323",648986,3,3.5,1,3.76,35,0.3053,0,0
"63324",648986,2,3,1,4.32,36,0.5344,0,0
"63325",648986,3,4.5,1,4.22,37,1.4408,0,0
"63326",649042,0,0,0,0,0,0,1,0
"63327",649042,3,3.5,1,3.76,1,0.2,0,0
"63328",649042,3,3,1,4.16,2,0.27,0,0
"63329",649042,3,3.5,0,3.76,3,0.27,0,0
"63330",649042,3,3.5,0,3.04,4,0.36,0,0
"63331",649042,3,3.5,1,3.99,6,0.38,0,0
"63332",649042,2,3,1,3.76,7,0.42,0,0
"63333",649042,4,3.5,1,3.95,8,0.55,0,0
"63334",649042,2,3,1,4.32,9,0.55,0,0
"63335",649042,4,4,1,4.25,10,0.58,0,0
"63336",649042,3,4,0,3.85,12,0.59,0,0
"63337",649042,4,3.5,1,4.22,13,0.65,0,0
"63338",649042,3,4,0,3.85,14,0.72,0,0
"63339",649042,4,4,0,4.04,15,0.75,0,0
"63340",649042,4,4,1,4.16,16,0.75,0,0
"63341",649042,4,4,1,4.29,18,0.77,1,1
"63342",649042,4,4,1,4.16,19,0.78,0,0
"63343",649042,4,4.5,1,3.61,20,0.8,0,0
"63344",649042,3,4.5,1,4.2,21,0.81,0,0
"63345",649042,3,4,1,4.32,22,0.83,0,0
"63346",649042,4,4,0,4.06,24,0.84,0,0
"63347",649042,4,4,1,4.19,25,0.9,0,0
"63348",649042,3,4,0,4.33,26,1.02,0,0
"63349",649042,4,4.5,1,4.13,27,1.14,0,0
"63350",649042,4,4,1,4.3,28,1.29,0,0
"63351",649042,3,4.5,1,4.22,29,1.46,0,0
"63352",649042,4,4,1,4.09,30,1.5,0,0
"63353",649042,5,4.5,1,4.08,31,1.51,0,0
"63354",649042,5,4.5,1,4.08,32,1.63,0,0
"63355",649042,4,4,1,3.43,33,1.72,0,0
"63356",649042,5,4.5,1,4.32,34,1.74,0,0
"63357",649042,5,4.5,0,4.33,35,1.8,0,0
"63358",649042,5,4.5,1,4.29,36,1.99,0,0
"63359",649042,5,4.5,1,4.11,37,1.99,0,0
"63360",649107,0,0,0,0,0,0,1,0
"63361",649107,3,3,1,4.16,1,0.49,0,0
"63362",649107,3,3.5,1,3.76,2,0.58,0,0
"63363",649107,4,4,1,4.09,3,1.76,0,0
"63364",649107,4,4,0,4.04,4,1.13,0,0
"63365",649107,3,3.5,1,3.99,6,0.69,0,0
"63366",649107,4,3.5,1,4.22,7,2.14,0,0
"63367",649107,5,4,1,4.19,8,4.06,0,0
